Date,Time,ST,GS,Check,Weight,Unit,Pump-Status,Voltage (V),Current (A),Power (W),Energy (Wh),Operation Time,Flow (L/min),Frequency (Hz),Total Flow (L),Intake Air Temperature (°C),Intake Air Velocity,Intake Air Humidity (%),Outtake Air Temperature (°C),Outtake Air Velocity,Outtake Air Humidity (% )
2026-03-24,15:07:44,ST,GS,+,195.1928,kg,0,118.8,1.465,174.0,8.345,00:42:29,1.254,58.6,3.2277,29.2,1.34 m/s,40.4,21.1,0.9 m/s,34.0
2026-03-24,15:07:45,ST,GS,+,195.1928,kg,0,118.8,1.465,174.0,8.345,00:42:30,1.254,58.6,3.2277,29.2,1.34 m/s,40.4,21.1,0.9 m/s,34.0
2026-03-24,15:07:46,ST,GS,+,195.1928,kg,0,118.8,1.465,174.0,8.345,00:42:31,1.254,58.6,3.2277,29.2,1.34 m/s,40.4,21.1,0.9 m/s,34.0
2026-03-24,15:07:47,ST,GS,+,195.1928,kg,0,118.8,1.465,174.0,8.345,00:42:32,1.254,58.6,3.2277,29.2,1.34 m/s,40.4,21.1,0.9 m/s,34.0
2026-03-24,15:07:48,ST,GS,+,196.9769,kg,0,118.8,1.465,174.0,8.345,00:42:33,1.254,58.6,3.2277,29.2,1.34 m/s,40.4,21.1,0.9 m/s,34.0
2026-03-24,15:07:49,ST,GS,+,196.9769,kg,0,118.8,1.465,174.0,8.345,00:42:34,1.254,58.6,3.2277,29.2,1.34 m/s,40.4,21.1,0.9 m/s,34.0
2026-03-24,15:07:50,ST,GS,+,196.9769,kg,0,121.3,0.526,63.8,8.522,00:42:35,1.254,58.6,3.2277,29.2,1.34 m/s,40.4,21.1,0.9 m/s,34.0
2026-03-24,15:07:51,ST,GS,+,196.9769,kg,0,121.3,0.526,63.8,8.522,00:42:36,1.254,58.6,3.2277,29.2,1.34 m/s,40.4,21.1,0.9 m/s,34.0
2026-03-24,15:07:52,ST,GS,+,196.9769,kg,0,121.3,0.526,63.8,8.522,00:42:37,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:07:53,ST,GS,+,196.9769,kg,0,121.3,0.526,63.8,8.522,00:42:38,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:07:54,ST,GS,+,196.9769,kg,0,121.3,0.526,63.8,8.522,00:42:39,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:07:55,ST,GS,+,196.9769,kg,0,121.3,0.526,63.8,8.522,00:42:40,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:07:56,ST,GS,+,196.9769,kg,0,121.3,0.526,63.8,8.522,00:42:41,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:07:57,ST,GS,+,196.9769,kg,0,121.3,0.526,63.8,8.522,00:42:42,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:07:58,ST,GS,+,198.8303,kg,0,121.3,0.526,63.8,8.522,00:42:43,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:07:59,ST,GS,+,198.8303,kg,0,121.3,0.526,63.8,8.522,00:42:44,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:08:00,ST,GS,+,198.8303,kg,0,120.0,2.447,293.6,9.338,00:42:45,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:08:01,ST,GS,+,198.8303,kg,0,120.0,2.447,293.6,9.338,00:42:46,0.476,22.2,3.307,29.8,1.78 m/s,36.4,25.7,1.19 m/s,41.5
2026-03-24,15:08:02,ST,GS,+,198.8303,kg,0,120.0,2.447,293.6,9.338,00:42:47,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:03,ST,GS,+,198.8303,kg,0,120.0,2.447,293.6,9.338,00:42:48,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:04,ST,GS,+,198.8303,kg,0,120.0,2.447,293.6,9.338,00:42:49,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:05,ST,GS,+,198.8303,kg,0,120.0,2.447,293.6,9.338,00:42:50,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:06,ST,GS,+,198.8303,kg,0,120.0,2.447,293.6,9.338,00:42:51,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:07,ST,GS,+,198.8303,kg,0,120.0,2.447,293.6,9.338,00:42:52,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:08,ST,GS,+,200.5191,kg,0,120.0,2.447,293.6,9.338,00:42:53,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:10,ST,GS,+,200.5191,kg,0,120.0,2.447,293.6,9.338,00:42:54,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:11,ST,GS,+,200.5191,kg,0,120.5,1.231,148.3,9.75,00:42:55,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:12,ST,GS,+,200.5191,kg,0,120.5,1.231,148.3,9.75,00:42:56,1.26,58.8,3.517,32.9,0.9 m/s,30.4,26.3,0.56 m/s,36.6
2026-03-24,15:08:13,ST,GS,+,200.5191,kg,0,120.5,1.231,148.3,9.75,00:42:57,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:14,ST,GS,+,200.5191,kg,0,120.5,1.231,148.3,9.75,00:42:58,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:15,ST,GS,+,200.5191,kg,0,120.5,1.231,148.3,9.75,00:42:59,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:16,ST,GS,+,200.5191,kg,0,120.5,1.231,148.3,9.75,00:43:00,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:17,ST,GS,+,200.5191,kg,0,120.5,1.231,148.3,9.75,00:43:01,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:18,ST,GS,+,200.5191,kg,0,120.5,1.231,148.3,9.75,00:43:02,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:19,ST,GS,+,201.5558,kg,0,120.5,1.231,148.3,9.75,00:43:03,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:20,ST,GS,+,201.5558,kg,0,120.5,1.231,148.3,9.75,00:43:04,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:21,ST,GS,+,201.5558,kg,0,120.3,1.061,127.6,10.104,00:43:05,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:22,ST,GS,+,201.5558,kg,0,120.3,1.061,127.6,10.104,00:43:06,0.471,22.0,3.5955,24.4,0.92 m/s,26.9,23.8,1.13 m/s,41.6
2026-03-24,15:08:23,ST,GS,+,201.5558,kg,0,120.3,1.061,127.6,10.104,00:43:08,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:24,ST,GS,+,201.5558,kg,0,120.3,1.061,127.6,10.104,00:43:09,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:25,ST,GS,+,201.5558,kg,0,120.3,1.061,127.6,10.104,00:43:10,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:26,ST,GS,+,201.5558,kg,0,120.3,1.061,127.6,10.104,00:43:11,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:27,ST,GS,+,201.5558,kg,0,120.3,1.061,127.6,10.104,00:43:12,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:28,ST,GS,+,201.5558,kg,0,120.3,1.061,127.6,10.104,00:43:13,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:29,ST,GS,+,202.1205,kg,0,120.3,1.061,127.6,10.104,00:43:14,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:30,ST,GS,+,202.1205,kg,0,120.3,1.061,127.6,10.104,00:43:15,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:31,ST,GS,+,202.1205,kg,0,121.2,1.963,237.9,10.765,00:43:16,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:32,ST,GS,+,202.1205,kg,0,121.2,1.963,237.9,10.765,00:43:17,0.161,7.5,3.6223,28.5,1.92 m/s,25.8,21.8,1.94 m/s,36.2
2026-03-24,15:08:33,ST,GS,+,202.1205,kg,0,121.2,1.963,237.9,10.765,00:43:18,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:34,ST,GS,+,202.1205,kg,0,121.2,1.963,237.9,10.765,00:43:19,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:35,ST,GS,+,202.1205,kg,0,121.2,1.963,237.9,10.765,00:43:20,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:36,ST,GS,+,202.1205,kg,0,121.2,1.963,237.9,10.765,00:43:21,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:37,ST,GS,+,202.1205,kg,0,121.2,1.963,237.9,10.765,00:43:22,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:38,ST,GS,+,202.8639,kg,0,121.2,1.963,237.9,10.765,00:43:23,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:39,ST,GS,+,202.8639,kg,0,121.2,1.963,237.9,10.765,00:43:24,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:40,ST,GS,+,202.8639,kg,0,119.1,2.273,270.7,11.517,00:43:25,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:41,ST,GS,+,202.8639,kg,0,119.1,2.273,270.7,11.517,00:43:26,0.215,10.0,3.6582,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:42,ST,GS,+,202.8639,kg,0,119.1,2.273,270.7,11.517,00:43:27,1.795,83.8,3.9573,33.8,2.29 m/s,30.4,29.6,1.03 m/s,54.7
2026-03-24,15:08:43,ST,GS,+,202.8639,kg,0,119.1,2.273,270.7,11.517,00:43:28,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:44,ST,GS,+,202.8639,kg,0,119.1,2.273,270.7,11.517,00:43:29,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:45,ST,GS,+,202.8639,kg,0,119.1,2.273,270.7,11.517,00:43:30,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:46,ST,GS,+,202.8639,kg,0,119.1,2.273,270.7,11.517,00:43:31,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:47,ST,GS,+,202.8639,kg,0,119.1,2.273,270.7,11.517,00:43:32,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:48,ST,GS,+,203.9244,kg,0,119.1,2.273,270.7,11.517,00:43:33,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:49,ST,GS,+,203.9244,kg,0,119.1,2.273,270.7,11.517,00:43:34,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:50,ST,GS,+,203.9244,kg,0,122.0,1.634,199.3,12.071,00:43:35,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:51,ST,GS,+,203.9244,kg,0,122.0,1.634,199.3,12.071,00:43:36,1.795,83.8,3.9573,28.9,0.59 m/s,32.8,24.1,0.98 m/s,40.6
2026-03-24,15:08:52,ST,GS,+,203.9244,kg,0,122.0,1.634,199.3,12.071,00:43:37,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:08:53,ST,GS,+,203.9244,kg,0,122.0,1.634,199.3,12.071,00:43:38,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:08:54,ST,GS,+,203.9244,kg,0,122.0,1.634,199.3,12.071,00:43:39,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:08:55,ST,GS,+,203.9244,kg,0,122.0,1.634,199.3,12.071,00:43:40,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:08:56,ST,GS,+,203.9244,kg,0,122.0,1.634,199.3,12.071,00:43:41,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:08:57,ST,GS,+,203.9244,kg,0,122.0,1.634,199.3,12.071,00:43:42,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:08:58,ST,GS,+,205.7912,kg,0,122.0,1.634,199.3,12.071,00:43:43,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:08:59,ST,GS,+,205.7912,kg,0,122.0,1.634,199.3,12.071,00:43:44,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:09:00,ST,GS,+,205.7912,kg,0,119.5,2.271,271.4,12.825,00:43:45,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:09:01,ST,GS,+,205.7912,kg,0,119.5,2.271,271.4,12.825,00:43:46,1.889,88.2,4.2722,25.9,2.05 m/s,28.9,28.8,1.81 m/s,32.0
2026-03-24,15:09:02,ST,GS,+,205.7912,kg,0,119.5,2.271,271.4,12.825,00:43:47,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:03,ST,GS,+,205.7912,kg,0,119.5,2.271,271.4,12.825,00:43:48,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:04,ST,GS,+,205.7912,kg,0,119.5,2.271,271.4,12.825,00:43:49,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:05,ST,GS,+,205.7912,kg,0,119.5,2.271,271.4,12.825,00:43:50,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:06,ST,GS,+,205.7912,kg,0,119.5,2.271,271.4,12.825,00:43:51,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:07,ST,GS,+,205.7912,kg,0,119.5,2.271,271.4,12.825,00:43:52,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:08,ST,GS,+,207.6107,kg,0,119.5,2.271,271.4,12.825,00:43:53,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:09,ST,GS,+,207.6107,kg,0,119.5,2.271,271.4,12.825,00:43:54,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:10,ST,GS,+,207.6107,kg,0,118.5,2.817,333.8,13.752,00:43:55,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:12,ST,GS,+,207.6107,kg,0,118.5,2.817,333.8,13.752,00:43:56,0.545,25.5,4.363,29.3,2.15 m/s,26.2,29.0,1.66 m/s,49.7
2026-03-24,15:09:13,ST,GS,+,207.6107,kg,0,118.5,2.817,333.8,13.752,00:43:57,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:14,ST,GS,+,207.6107,kg,0,118.5,2.817,333.8,13.752,00:43:58,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:15,ST,GS,+,207.6107,kg,0,118.5,2.817,333.8,13.752,00:43:59,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:16,ST,GS,+,207.6107,kg,0,118.5,2.817,333.8,13.752,00:44:00,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:17,ST,GS,+,207.6107,kg,0,118.5,2.817,333.8,13.752,00:44:01,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:18,ST,GS,+,207.6107,kg,0,118.5,2.817,333.8,13.752,00:44:02,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:19,ST,GS,+,208.9691,kg,0,118.5,2.817,333.8,13.752,00:44:03,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:20,ST,GS,+,208.9691,kg,0,118.5,2.817,333.8,13.752,00:44:04,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:21,ST,GS,+,208.9691,kg,0,119.2,2.783,331.7,14.673,00:44:05,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:22,ST,GS,+,208.9691,kg,0,119.2,2.783,331.7,14.673,00:44:06,2.238,104.5,4.736,26.9,1.76 m/s,39.9,26.7,1.86 m/s,31.1
2026-03-24,15:09:23,ST,GS,+,208.9691,kg,0,119.2,2.783,331.7,14.673,00:44:07,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:24,ST,GS,+,208.9691,kg,0,119.2,2.783,331.7,14.673,00:44:09,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:25,ST,GS,+,208.9691,kg,0,119.2,2.783,331.7,14.673,00:44:10,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:26,ST,GS,+,208.9691,kg,0,119.2,2.783,331.7,14.673,00:44:11,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:27,ST,GS,+,208.9691,kg,0,119.2,2.783,331.7,14.673,00:44:12,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:28,ST,GS,+,208.9691,kg,0,119.2,2.783,331.7,14.673,00:44:13,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:29,ST,GS,+,210.1239,kg,0,119.2,2.783,331.7,14.673,00:44:14,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:30,ST,GS,+,210.1239,kg,0,119.2,2.783,331.7,14.673,00:44:15,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:31,ST,GS,+,210.1239,kg,0,120.7,1.804,217.7,15.278,00:44:16,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:32,ST,GS,+,210.1239,kg,0,120.7,1.804,217.7,15.278,00:44:17,0.546,25.5,4.827,28.5,1.63 m/s,29.4,27.5,1.96 m/s,40.7
2026-03-24,15:09:33,ST,GS,+,210.1239,kg,0,120.7,1.804,217.7,15.278,00:44:18,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:34,ST,GS,+,210.1239,kg,0,120.7,1.804,217.7,15.278,00:44:19,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:35,ST,GS,+,210.1239,kg,0,120.7,1.804,217.7,15.278,00:44:20,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:36,ST,GS,+,210.1239,kg,0,120.7,1.804,217.7,15.278,00:44:21,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:37,ST,GS,+,210.1239,kg,0,120.7,1.804,217.7,15.278,00:44:22,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:38,ST,GS,+,210.1239,kg,0,120.7,1.804,217.7,15.278,00:44:23,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:39,ST,GS,+,211.3655,kg,0,120.7,1.804,217.7,15.278,00:44:24,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:40,ST,GS,+,211.3655,kg,0,120.7,1.804,217.7,15.278,00:44:25,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:41,ST,GS,+,211.3655,kg,0,121.0,2.376,287.5,16.077,00:44:26,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:42,ST,GS,+,211.3655,kg,0,121.0,2.376,287.5,16.077,00:44:27,1.715,80.1,5.1128,30.8,0.69 m/s,35.1,26.5,1.47 m/s,54.2
2026-03-24,15:09:43,ST,GS,+,211.3655,kg,0,121.0,2.376,287.5,16.077,00:44:28,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:44,ST,GS,+,211.3655,kg,0,121.0,2.376,287.5,16.077,00:44:29,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:45,ST,GS,+,211.3655,kg,0,121.0,2.376,287.5,16.077,00:44:30,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:46,ST,GS,+,211.3655,kg,0,121.0,2.376,287.5,16.077,00:44:31,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:47,ST,GS,+,211.3655,kg,0,121.0,2.376,287.5,16.077,00:44:32,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:48,ST,GS,+,211.3655,kg,0,121.0,2.376,287.5,16.077,00:44:33,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:49,ST,GS,+,212.3083,kg,0,121.0,2.376,287.5,16.077,00:44:34,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:50,ST,GS,+,212.3083,kg,0,121.0,2.376,287.5,16.077,00:44:35,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:51,ST,GS,+,212.3083,kg,0,119.9,2.525,302.7,16.917,00:44:36,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:52,ST,GS,+,212.3083,kg,0,119.9,2.525,302.7,16.917,00:44:37,0.596,27.8,5.2122,30.8,2.77 m/s,26.4,22.4,2.02 m/s,40.9
2026-03-24,15:09:53,ST,GS,+,212.3083,kg,0,119.9,2.525,302.7,16.917,00:44:38,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:09:54,ST,GS,+,212.3083,kg,0,119.9,2.525,302.7,16.917,00:44:39,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:09:55,ST,GS,+,212.3083,kg,0,119.9,2.525,302.7,16.917,00:44:40,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:09:56,ST,GS,+,212.3083,kg,0,119.9,2.525,302.7,16.917,00:44:41,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:09:57,ST,GS,+,212.3083,kg,0,119.9,2.525,302.7,16.917,00:44:42,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:09:58,ST,GS,+,214.1179,kg,0,119.9,2.525,302.7,16.917,00:44:43,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:09:59,ST,GS,+,214.1179,kg,0,119.9,2.525,302.7,16.917,00:44:44,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:10:00,ST,GS,+,214.1179,kg,0,121.1,0.646,78.2,17.135,00:44:45,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:10:01,ST,GS,+,214.1179,kg,0,121.1,0.646,78.2,17.135,00:44:46,2.143,100.1,5.5693,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:10:02,ST,GS,+,214.1179,kg,0,121.1,0.646,78.2,17.135,00:44:47,0.604,28.2,5.67,26.4,1.05 m/s,30.2,19.7,2.14 m/s,51.8
2026-03-24,15:10:03,ST,GS,+,214.1179,kg,0,121.1,0.646,78.2,17.135,00:44:48,0.604,28.2,5.67,23.3,2.4 m/s,35.3,18.6,0.45 m/s,30.6
2026-03-24,15:10:04,ST,GS,+,214.1179,kg,0,121.1,0.646,78.2,17.135,00:44:49,0.604,28.2,5.67,23.3,2.4 m/s,35.3,18.6,0.45 m/s,30.6
2026-03-24,15:10:05,ST,GS,+,214.1179,kg,0,121.1,0.646,78.2,17.135,00:44:50,0.604,28.2,5.67,23.3,2.4 m/s,35.3,18.6,0.45 m/s,30.6
2026-03-24,15:10:06,ST,GS,+,214.1179,kg,0,121.1,0.646,78.2,17.135,00:44:51,0.604,28.2,5.67,23.3,2.4 m/s,35.3,18.6,0.45 m/s,30.6
